broadcast,song_name,datetime
antyradio,Soul Asylum - Runaway train,13-03-20 22:17
antyradio,Darkness‚ The - I believe in a thing called love,13-03-20 22:19
antyradio,The Amazons - Mother (radio edit),13-03-20 22:23
antyradio,Kult - Arahja,13-03-20 22:30
antyradio,Pink Floyd - Time,13-03-20 22:38
antyradio,Pink Floyd - Time,13-03-20 22:38
antyradio,Pink Floyd - Time,13-03-20 22:43
antyradio,Pink Floyd - Time,13-03-20 22:43
antyradio,O.n.a. - Znalazłam,13-03-20 22:47
antyradio,O.n.a. - Znalazłam,13-03-20 22:49
antyradio,Everlast - White trash beautiful,13-03-20 22:52
antyradio,Twisted Sister - We're not gonna take it,13-03-20 22:54
antyradio,Johnossi - Echoes,11-03-20 21:01
antyradio,Darmozjady - Rozdziela nas czas,11-03-20 21:05
antyradio,Blues Pills - Proud woman,11-03-20 21:06
antyradio,Ja Mmm Chyba Ściebie - Krzysztof podróżny (radio edit),11-03-20 21:11
antyradio,Inhaler - We have to move on (radio edit),11-03-20 21:14
antyradio,Hotel Torino - Hunter,11-03-20 21:18
antyradio,Bon Jovi - Limitless,11-03-20 21:27
antyradio,Pearl Jam - Superblood wolfmoon,11-03-20 21:31
antyradio,Trivium - Catastrophist,11-03-20 21:36
antyradio,Ozzy Osbourne - Scary little green men,11-03-20 21:42
antyradio,Desert Sessions - If you run,11-03-20 21:46
antyradio,Crobot - Low life,11-03-20 21:50
antyradio,Queens Of The Stone Age - God is in the radio '02 songs forthedeaf,11-03-20 22:00
antyradio,Pudelsi '04 Jasna Strona - Wiara jest jak dupa,11-03-20 22:19
antyradio,Pudelsi '04 Jasna Strona - Wiara jest jak dupa,11-03-20 22:20
antyradio,Pudelsi '04 Jasna Strona - Wiara jest jak dupa,11-03-20 22:20
antyradio,Pudelsi '04 Jasna Strona - Wiara jest jak dupa,11-03-20 22:20
antyradio,Pudelsi '04 Jasna Strona - Wiara jest jak dupa,11-03-20 22:20
antyradio,Makakart - Englert‚ Jan - Makakart - englert‚ jan,11-03-20 22:28
antyradio,Bad Brains '95 God Of Love - God of love,11-03-20 22:31
antyradio,Same Suki '18 Ach‚ Mój Borze - Rzeka,11-03-20 22:34
antyradio,Killing Joke '15 Pylon - I am a virus,11-03-20 22:39
antyradio,Black Sabbath '13 13 - God is dead?,11-03-20 22:51
antyradio,Paradise Lost - Small town boy,07-03-20 22:02
antyradio,Biffy Clyro - Instant history,07-03-20 22:10
antyradio,Biffy Clyro - Instant history,07-03-20 22:10
antyradio,Biffy Clyro - Instant history,07-03-20 22:11
antyradio,Queens Of The Stone Age - Go with the flow,07-03-20 22:14
antyradio,Mother Love Bone '92 - Crown of thorns,07-03-20 22:16
antyradio,Black Sabbath - Paranoid,07-03-20 22:21
antyradio,Reef - Place your hands,07-03-20 22:26
antyradio,Ira - Nadzieja,07-03-20 22:29
antyradio,Ira - Nadzieja,07-03-20 22:30
antyradio,Marilyn Manson - Sweat dreams,07-03-20 22:42
antyradio,Marilyn Manson - Sweat dreams,07-03-20 22:43
antyradio,Marilyn Manson - Sweat dreams,07-03-20 22:44
antyradio,Marilyn Manson - Sweat dreams,07-03-20 22:44
antyradio,Marilyn Manson - Sweat dreams,07-03-20 22:44
antyradio,Muse - Uprising,07-03-20 22:47
antyradio,Verve‚ The - Bitter sweet symphony,07-03-20 22:52
antyradio,Verve‚ The - Bitter sweet symphony,07-03-20 22:52
antyradio,Verve‚ The - Bitter sweet symphony,07-03-20 22:53
antyradio,Queens Of The Stone Age - God is in the radio '02 songs forthedeaf,11-03-20 22:00
antyradio,Pudelsi '04 Jasna Strona - Wiara jest jak dupa,11-03-20 22:19
antyradio,Pudelsi '04 Jasna Strona - Wiara jest jak dupa,11-03-20 22:20
antyradio,Pudelsi '04 Jasna Strona - Wiara jest jak dupa,11-03-20 22:20
antyradio,Pudelsi '04 Jasna Strona - Wiara jest jak dupa,11-03-20 22:20
antyradio,Pudelsi '04 Jasna Strona - Wiara jest jak dupa,11-03-20 22:20
antyradio,Makakart - Englert‚ Jan - Makakart - englert‚ jan,11-03-20 22:28
antyradio,Bad Brains '95 God Of Love - God of love,11-03-20 22:31
antyradio,Same Suki '18 Ach‚ Mój Borze - Rzeka,11-03-20 22:34
antyradio,Killing Joke '15 Pylon - I am a virus,11-03-20 22:39
antyradio,Black Sabbath '13 13 - God is dead?,11-03-20 22:51
antyradio,Tool '19 Fear Inoculum - 7empest [explicit],11-03-20 23:01
antyradio,Beatles‚ The '67 Sgt.pepper's Lonely Hea - A day in the life,11-03-20 23:31
antyradio,Peszek‚ Maria '12 Jezus Maria Peszek - Pan nie jest moim pasterzem,11-03-20 23:39
antyradio,King's X '89 Gretchen Goes To Nebraska - Over my head,11-03-20 23:41
antyradio,Janerka‚ Lech '05 Plagiaty - A jednak znikł,11-03-20 23:54
antyradio,Hendrix‚ Jimi '96 Authentic Ppxstudiorec - Happy birthday,12-03-20 22:01
antyradio,Hair '79 - Abie baby/ fourscore,12-03-20 22:04
antyradio,Kult '87 - Piosenka mlodych wioslarzy,12-03-20 22:07
antyradio,Metallica `16Hardwired 2 Self Distract - Now that we`re dead,12-03-20 22:08
antyradio,Makakart - Kazik Staszewski - Makakart - kazik staszewski,12-03-20 22:32
antyradio,Kazik - Artysci,12-03-20 22:36
antyradio,Kult - Do ani,12-03-20 22:52
antyradio,Tool '00 Salival - Third eye (c),12-03-20 23:05
antyradio,Kult - Krew boga,12-03-20 23:24
antyradio,Makgor01 - Makakart - górski‚ robert ucho prezesa,12-03-20 23:32
antyradio,Janerka‚ Lech '05 Plagiaty - A jednak znikł,12-03-20 23:51
antyradio,Chłopcy Z Placu Broni - Kocham wolność,13-03-20 22:00
antyradio,Chłopcy Z Placu Broni - Kocham wolność,13-03-20 22:02
antyradio,Vines‚ The - Get free,13-03-20 22:04
antyradio,Lynyrd Skynyrd - Sweet home alabama,13-03-20 22:06
antyradio,Lynyrd Skynyrd - Sweet home alabama,13-03-20 22:08
antyradio,Soul Asylum - Runaway train,13-03-20 22:17
antyradio,Darkness‚ The - I believe in a thing called love,13-03-20 22:19
antyradio,The Amazons - Mother (radio edit),13-03-20 22:23
antyradio,Kult - Arahja,13-03-20 22:30
antyradio,Pink Floyd - Time,13-03-20 22:38
antyradio,Pink Floyd - Time,13-03-20 22:38
antyradio,Pink Floyd - Time,13-03-20 22:43
antyradio,Pink Floyd - Time,13-03-20 22:43
antyradio,O.n.a. - Znalazłam,13-03-20 22:47
antyradio,O.n.a. - Znalazłam,13-03-20 22:49
antyradio,Everlast - White trash beautiful,13-03-20 22:52
antyradio,Twisted Sister - We're not gonna take it,13-03-20 22:54
antyradio,Rammstein - Mutter,13-03-20 23:06
antyradio,Rammstein - Mutter,13-03-20 23:07
antyradio,Rolling Stones‚ The - Jumpin' jack flash,13-03-20 23:09
antyradio,Rolling Stones‚ The - Jumpin' jack flash,13-03-20 23:11
antyradio,Rolling Stones‚ The - Jumpin' jack flash,13-03-20 23:11
antyradio,Hurrockaine - Jak ci powiedzieć,13-03-20 23:13
antyradio,Hurrockaine - Jak ci powiedzieć,13-03-20 23:13
antyradio,Hurrockaine - Jak ci powiedzieć,13-03-20 23:14
antyradio,Hurrockaine - Jak ci powiedzieć,13-03-20 23:14
antyradio,Hurrockaine - Jak ci powiedzieć,13-03-20 23:15
antyradio,Hurrockaine - Jak ci powiedzieć,13-03-20 23:15
antyradio,Inxs - Need you tonight,13-03-20 23:17
antyradio,Ac/dc - Rock or bust,13-03-20 23:20
antyradio,Pearl Jam - Superblood wolfmoon,13-03-20 23:22
antyradio,Monster Magnet '98 Powertrip - Powertrip,13-03-20 23:30
antyradio,Trapt - Headstrong,13-03-20 23:33
antyradio,Led Zeppelin '71 Iv - Rock and roll,13-03-20 23:38
antyradio,Kaleo - Break my baby,13-03-20 23:42
antyradio,Tilt - Nie wierze politykom,13-03-20 23:45
antyradio,Mietall Walus - Amsterdam,13-03-20 23:49
antyradio,Makakart - Johnossi John Engelbert - Makakart - johnossi john engelbert,09-03-20 22:01
antyradio,Makakart - Johnossi John Engelbert - Makakart - johnossi john engelbert,09-03-20 22:03
antyradio,Red Hot Chili Peppers - Californication,09-03-20 22:33
antyradio,Kazik - Cztery pokoje,09-03-20 22:51
antyradio,Makakart - Editors‚ Williams Elliott - Makakart - editors‚ williams elliott,09-03-20 23:02
antyradio,T.love - King,09-03-20 23:15
antyradio,Druides '20 Prius - Emilly marshall,09-03-20 23:23
antyradio,Makakart - Witek Mu - Makakart - witek mu,09-03-20 23:33
antyradio,Pink Floyd '69 Ummagumma - Set the controls for the heart of the su,09-03-20 23:35
antyradio,Homo Twist - Ten tears after (c),09-03-20 23:44
antyradio,Janerka‚ Lech '05 Plagiaty - A jednak znikł,09-03-20 23:54
antyradio,Red Hot Chili Peppers '95 One Hot Minut - Transcending,10-03-20 22:01
antyradio,Farben Lehre '18 Stacja Wolność - Dobranoc,10-03-20 22:13
antyradio,Queen '95 Made In Heaven - Mother love (2011 remaster),10-03-20 22:15
antyradio,Mùlk '19 - Trolltuga,10-03-20 22:23
antyradio,Makakart - Gojira - Makakart - gojira,10-03-20 22:31
antyradio,Makakart - Gojira - Makakart - gojira,10-03-20 22:31
antyradio,08-The Rolling Stones '69 Let It Bleed - Monkey man,10-03-20 22:33
antyradio,Bowie‚ David '97Eart Hling - Little wonder,10-03-20 22:45
antyradio,Zacier '10 Niedżwiedż Janusz I Inne Zwie - Konik,10-03-20 22:55
antyradio,Tool '19 Fear Inoculum - Culling voices,10-03-20 23:02
antyradio,Tool '19 Fear Inoculum - Culling voices,10-03-20 23:02
antyradio,Shlb '18 Superhuman Like Brando - Duch,10-03-20 23:15
antyradio,Baika - Nowa królowa,10-03-20 23:25
antyradio,Makakart - Apc Howerdel‚ Billy - Makakart - apc howerdel‚ billy,10-03-20 23:31
antyradio,Murder Capital‚ The '19 When I Have Fears - Feeling fades,10-03-20 23:44
antyradio,Janerka‚ Lech '05 Plagiaty - A jednak znikł,10-03-20 23:51
antyradio,Murder Capital‚ The '19 When I Have Fears - Feeling fades,10-03-20 23:55
rock-radio,Oddział Zamknięty - Gdyby nie ty,14-03-20 00:01
rock-radio,Bon Jovi - Livin' on a prayer,14-03-20 00:05
rock-radio,Sztywny Pal Azji - Wieża radości‚ wieża samotności,14-03-20 00:08
rock-radio,Deep Purple - Black night,14-03-20 00:13
rock-radio,Rsc - Maraton rockowy,14-03-20 00:18
rock-radio,Edwyn Collins - A girl like you,14-03-20 00:22
rock-radio,Budka Suflera - Czas ołowiu,14-03-20 00:26
rock-radio,Bruce Springsteen - Glory days,14-03-20 00:30
rock-radio,Happysad - Zanim pójdę,14-03-20 00:35
rock-radio,Nirvana - In bloom,14-03-20 00:38
rock-radio,Daab - Fala ludzkich serc,14-03-20 00:44
rock-radio,Aerosmith - Rag doll,14-03-20 00:47
rock-radio,Pidżama Porno - Bal u senatora '93,14-03-20 00:52
rock-radio,John Lennon - Imagine,14-03-20 00:56
rock-radio,The Kinks - All day and all of the night,14-03-20 01:00
rock-radio,Hey - Cisza ja i czas,14-03-20 01:02
rock-radio,Procol Harum - A whiter shade of pale,14-03-20 01:06
rock-radio,Bajm - Nie ma wody na pustyni,14-03-20 01:09
rock-radio,Guns N' Roses - You could be mine,14-03-20 01:14
rock-radio,Klaus Mitffoch - Śmielej,14-03-20 01:19
rock-radio,Suzi Quatro - If you can't give me love,14-03-20 01:22
rock-radio,Urszula - Rysa na szkle,14-03-20 01:26
rock-radio,Extreme - More than words,14-03-20 01:30
rock-radio,I Ching Zbigniew Hołdys - Wojna chudych z grubymi,14-03-20 01:34
rock-radio,Breakout - Gdybyś kochał‚ hej!,14-03-20 01:38
rock-radio,Martyna Jakubowicz - W domach z betonu (nie ma wolnej miłości),14-03-20 01:42
rock-radio,Phil Collins / Philip Bailey - Easy lover,14-03-20 01:45
rock-radio,T. Love - Warszawa,14-03-20 01:51
rock-radio,Queen - We will rock you,14-03-20 01:55
rock-radio,Electric Light Orchestra - Ticket to the moon,14-03-20 01:59
antyradio,Paradise Lost - Small town boy,07-03-20 22:02
antyradio,Biffy Clyro - Instant history,07-03-20 22:10
antyradio,Biffy Clyro - Instant history,07-03-20 22:10
antyradio,Biffy Clyro - Instant history,07-03-20 22:11
antyradio,Queens Of The Stone Age - Go with the flow,07-03-20 22:14
antyradio,Mother Love Bone '92 - Crown of thorns,07-03-20 22:16
antyradio,Black Sabbath - Paranoid,07-03-20 22:21
antyradio,Reef - Place your hands,07-03-20 22:26
antyradio,Ira - Nadzieja,07-03-20 22:29
antyradio,Ira - Nadzieja,07-03-20 22:30
antyradio,Marilyn Manson - Sweat dreams,07-03-20 22:42
antyradio,Marilyn Manson - Sweat dreams,07-03-20 22:43
antyradio,Marilyn Manson - Sweat dreams,07-03-20 22:44
antyradio,Marilyn Manson - Sweat dreams,07-03-20 22:44
antyradio,Marilyn Manson - Sweat dreams,07-03-20 22:44
antyradio,Muse - Uprising,07-03-20 22:47
antyradio,Verve‚ The - Bitter sweet symphony,07-03-20 22:52
antyradio,Verve‚ The - Bitter sweet symphony,07-03-20 22:52
antyradio,Verve‚ The - Bitter sweet symphony,07-03-20 22:53
antyradio,Counting Crows - Accidentally in love,07-03-20 23:01
antyradio,Proletaryat - Przemijanie,07-03-20 23:03
antyradio,Bon Jovi - Limitless,07-03-20 23:07
antyradio,U2 - Ordinary love,07-03-20 23:12
antyradio,Perfect - Niepokonani,07-03-20 23:15
antyradio,Ufo - Doctor‚ doctor,07-03-20 23:20
antyradio,Incubus - Absolution calling,07-03-20 23:21
antyradio,Kazik / Yugoton - Malcziki,07-03-20 23:27
antyradio,The Motley Crue - Dirt (est.1981) feat. machine gun kelly,07-03-20 23:29
antyradio,Alter Bridge - Open your eyes,07-03-20 23:33
antyradio,Thin Lizzy - Jailbreak,07-03-20 23:38
antyradio,T. Love - Warszawa,07-03-20 23:43
antyradio,Iggy Pop - Gardenia,07-03-20 23:47
rock-radio,T.love - I love you,09-03-20 00:04
rock-radio,T.love - I love you,09-03-20 00:04
rock-radio,The Moody Blues - Nights in white satin,09-03-20 00:06
rock-radio,The Moody Blues - Nights in white satin,09-03-20 00:06
rock-radio,Akurat - Fantasmagorie,09-03-20 00:10
rock-radio,The Cars - You might think,09-03-20 00:14
rock-radio,The Cars - You might think,09-03-20 00:15
rock-radio,Happysad - Damy rade,09-03-20 00:18
rock-radio,Deep Purple - Smoke on the water,09-03-20 00:19
rock-radio,Republika - Odchodząc,09-03-20 00:25
rock-radio,Rainbow - I surrender,09-03-20 00:29
rock-radio,Urszula - Konik na biegunach,09-03-20 00:32
rock-radio,Scorpions - Wind of change,09-03-20 00:36
rock-radio,Rsc - Maraton rockowy,09-03-20 00:41
rock-radio,John Lennon - Power to the people,09-03-20 00:44
rock-radio,Lady Pank - Mała wojna,09-03-20 00:49
rock-radio,Inxs - Baby don't cry,09-03-20 00:57
rock-radio,Inxs - Baby don't cry,09-03-20 00:57
rock-radio,Inxs - Baby don't cry,09-03-20 00:59
rock-radio,Inxs - Baby don't cry,09-03-20 00:59
rock-radio,Inxs - Baby don't cry,09-03-20 01:00
rock-radio,Inxs - Baby don't cry,09-03-20 01:00
rock-radio,Big Day - W dzień gorącego lata,12-03-20 00:01
rock-radio,Perfect - Nie płacz ewka,12-03-20 00:04
rock-radio,Oddział Zamknięty - Pokusy,12-03-20 00:08
rock-radio,Uriah Heep - Easy livin',12-03-20 00:12
rock-radio,One Million Bulgarians - Czerwone krzaki,12-03-20 00:25
rock-radio,The Doors - Roadhouse blues,12-03-20 00:27
rock-radio,Martyna Jakubowicz - W domach z betonu (nie ma wolnej miłości),12-03-20 00:33
rock-radio,Ugly Kid Joe - Everything about you,12-03-20 00:37
rock-radio,Yanina - Wielkie podzielenie,12-03-20 00:41
rock-radio,Guns N' Roses - Patience,12-03-20 00:45
rock-radio,Happysad - Mów mi dobrze,12-03-20 00:48
rock-radio,The Kinks - You really got me,12-03-20 00:53
rock-radio,Pink Floyd - Time,12-03-20 00:55
rock-radio,Kult - Dziewczyna bez zęba na przedzie,12-03-20 01:01
rock-radio,Bruce Springsteen - Born in the u.s.a.,12-03-20 01:09
rock-radio,Rsc - Muzyka semaforów,12-03-20 01:13
rock-radio,Ac/dc - Rock`n`roll train,12-03-20 01:17
rock-radio,O.n.a. - Kiedy powiem sobie dosc,12-03-20 01:21
rock-radio,The Rolling Stones - Start me up,12-03-20 01:25
rock-radio,Sztywny Pal Azji - Nieprzemakalni,12-03-20 01:29
rock-radio,The Beatles - Back in the ussr,12-03-20 01:33
rock-radio,Daab - Fala ludzkich serc,12-03-20 01:35
rock-radio,Tsa - Trzy zapalki,12-03-20 01:39
rock-radio,Kasia Kowalska - Antidotum,12-03-20 01:45
rock-radio,David Bowie - Rebel rebel,12-03-20 01:49
rock-radio,Myslovitz - Z twarza marylin monroe,12-03-20 01:53
rock-radio,Bill Withers - Ain't no sunshine,12-03-20 01:56
rock-radio,Obywatel G.c. - Tak tak to ja,12-03-20 01:57
rock-radio,Tomek Lipinski - Moje serce pelne ciebie,09-03-20 01:02
rock-radio,Tomek Lipinski - Moje serce pelne ciebie,09-03-20 01:02
rock-radio,Kansas - Dust in the wind,09-03-20 01:05
rock-radio,Robert Gawliński - Nie stało się nic,09-03-20 01:08
rock-radio,Coma - Spadam,09-03-20 01:16
rock-radio,Coma - Spadam,09-03-20 01:16
rock-radio,Coma - Spadam,09-03-20 01:17
rock-radio,Coma - Spadam,09-03-20 01:17
rock-radio,Led Zeppelin - Whole lotta love,09-03-20 01:18
rock-radio,Led Zeppelin - Whole lotta love,09-03-20 01:18
rock-radio,Myslovitz - Chlopcy,09-03-20 01:24
rock-radio,Queen - Somebody to love,09-03-20 01:29
rock-radio,Sztywny Pal Azji - Nieprzemakalni,09-03-20 01:34
rock-radio,Sztywny Pal Azji - Nieprzemakalni,09-03-20 01:35
rock-radio,Peter Gabriel - Sledgehammer,09-03-20 01:37
rock-radio,King Crimson - Epitaph,09-03-20 01:45
rock-radio,King Crimson - Epitaph,09-03-20 01:46
rock-radio,King Crimson - Epitaph,09-03-20 01:46
rock-radio,King Crimson - Epitaph,09-03-20 01:46
rock-radio,Maanam - Nie poganiaj mnie‚ bo tracę oddech,09-03-20 01:52
rock-radio,Nirvana - Come as you are,09-03-20 01:56
rock-radio,Budka Suflera - Noc komety,13-03-20 00:01
rock-radio,No Doubt - It's my life,13-03-20 00:05
rock-radio,Sztywny Pal Azji - Budujemy grob dla faraona,13-03-20 00:10
rock-radio,The Zombies - She's not there,13-03-20 00:13
rock-radio,Myslovitz - Sprzedawcy marzeń,13-03-20 00:16
rock-radio,The Rolling Stones - (i can't get no) satisfaction,13-03-20 00:21
rock-radio,Rsc - Pralnia mózgów,13-03-20 00:22
rock-radio,Creedence Clearwater Revival - Proud mary,13-03-20 00:28
rock-radio,Lombard - Diamentowa kula,13-03-20 00:31
rock-radio,Zz Top - La grange,13-03-20 00:35
rock-radio,Pidżama Porno - Nikt tak pięknie nie mówił że się boi miłosci,13-03-20 00:39
rock-radio,Van Halen - Why can't this be love,13-03-20 00:44
rock-radio,T.love - I love you,13-03-20 00:49
rock-radio,Patti Smith - Because the night,13-03-20 00:53
rock-radio,Motley Crue - Girls‚ girls‚ girls,13-03-20 00:56
rock-radio,Turbo - Dorosłe dzieci,13-03-20 01:01
rock-radio,Janis Joplin - Piece of my heart,13-03-20 01:05
rock-radio,Chlopcy Z Placu Broni - Aeroplan,13-03-20 01:09
rock-radio,Journey - Don't stop believin',13-03-20 01:13
rock-radio,O.n.a. - Koła czasu,13-03-20 01:16
rock-radio,Kiss - I was made for loving you,13-03-20 01:21
rock-radio,Big Day - Przestrzen,13-03-20 01:24
rock-radio,Bon Jovi - Wanted dead or alive,13-03-20 01:29
rock-radio,Wanda I Banda - Hi fi,13-03-20 01:34
rock-radio,Slade - Far far away,13-03-20 01:38
rock-radio,Republika - Odchodząc,13-03-20 01:43
rock-radio,Iron Maiden - 2 minutes to midnight,13-03-20 01:47
rock-radio,Oddział Zamknięty - To tylko pech,13-03-20 01:51
rock-radio,Nazareth - Love hurts,13-03-20 01:53
rock-radio,Status Quo - Whatever you want,13-03-20 01:57
rock-radio,Lech Janerka - Paragwaj,11-03-20 00:02
rock-radio,Lech Janerka - Paragwaj,11-03-20 00:04
rock-radio,Chlopcy Z Placu Broni - Aeroplan,11-03-20 00:10
rock-radio,Pat Benatar - Heartbreaker,11-03-20 00:13
rock-radio,Rendez Vous - Przez auta szybe,11-03-20 00:15
rock-radio,Whitesnake - Is this love,11-03-20 00:21
rock-radio,Strachy Na Lachy - Po prostu pastelowe,11-03-20 00:25
rock-radio,Strachy Na Lachy - Po prostu pastelowe,11-03-20 00:25
rock-radio,Electric Light Orchestra - Mr blue sky,11-03-20 00:27
rock-radio,Republika - Republika marzen,11-03-20 00:31
rock-radio,Soundgarden - Black hole sun,11-03-20 00:35
rock-radio,Soundgarden - Black hole sun,11-03-20 00:35
rock-radio,Sztywny Pal Azji - Spotkanie z ...,11-03-20 00:39
rock-radio,Fleetwood Mac - Go your own way,11-03-20 00:43
rock-radio,Lady Pank - Sztuka latania,11-03-20 00:47
rock-radio,Midnight Oil - Beds are burning,11-03-20 00:54
rock-radio,Phil Collins - I wish it would rain down,11-03-20 00:58
rock-radio,Breakout - Kamienie,11-03-20 01:02
rock-radio,The Clash - Should i stay or should i go,11-03-20 01:08
rock-radio,Big Day - Gdy kiedys znow zawolam cie,11-03-20 01:10
rock-radio,The Doobie Brothers - Listen to the music,11-03-20 01:14
rock-radio,Roze Europy - Stancie przed lustrami,11-03-20 01:17
rock-radio,Deep Purple - Perfect strangers,11-03-20 01:24
rock-radio,Akurat - Fantasmagorie,11-03-20 01:28
rock-radio,Eric Clapton - After midnight,11-03-20 01:33
rock-radio,Bajm - Nie ma wody na pustyni,11-03-20 01:35
rock-radio,Scorpions - When the smoke is going down,11-03-20 01:39
rock-radio,Budka Suflera - Nie wierz nigdy kobiecie,11-03-20 01:42
rock-radio,Wilki - Nie zabije nocy,11-03-20 01:50
rock-radio,Wilki - Nie zabije nocy,11-03-20 01:50
